"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8236","Search functionality supports consecutive queries","chromium","Tue Aug 26 01:06:28 UTC 2025","passed","Tue Aug 26 01:06:36 UTC 2025","","search.test.js","",""
