"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6995","Search functionality supports consecutive queries","chromium","Tue Mar 25 01:02:16 GMT 2025","passed","Tue Mar 25 01:02:23 GMT 2025","","search.test.js","",""
