"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13100","Search functionality supports consecutive queries","chromium","Fri Jan 23 01:14:26 UTC 2026","passed","Fri Jan 23 01:14:40 UTC 2026","","search.test.js","",""
