"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7694","Search functionality supports consecutive queries","chromium","Fri Jan 17 00:56:02 GMT 2025","passed","Fri Jan 17 00:56:10 GMT 2025","","search.test.js","",""
