"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9000","Search functionality supports consecutive queries","chromium","Mon Dec 23 00:59:29 GMT 2024","passed","Mon Dec 23 00:59:38 GMT 2024","","search.test.js","",""
