"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9273","Search functionality supports consecutive queries","chromium","Mon Dec 02 01:04:30 GMT 2024","passed","Mon Dec 02 01:04:40 GMT 2024","","search.test.js","",""
